Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,T491B685K006AS,Kemet Electronics Corp,,1625,,,,,,OSI Electronics excess.,,,,,,
,21222,,,7,,,,,,OSI Electronics excess. MFR: COILTRON,,,,,,
,3223-07FR-37,,,387,,,,,,OSI Electronics excess. MFR: BERGQUIST,,,,,,
,801-0541,,,77,,,,,,OSI Electronics excess. MFR: CONCORD,,,,,,
,WSC25151R000FEA,,,41,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,LM317H,Texas Instruments,,7,,,,,,OSI Electronics excess.,,,,,,
,CW005200R0JS73,,,307,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,GLL4746A,,,369,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,045102.5MR,Littelfuse Inc,,378,,,,,,OSI Electronics excess.,,,,,,
,ZMM5231B,,,3893,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,350832-1,Amphenol,,55,,,,,,OSI Electronics excess.,,,,,,
,DAM15SF179-A222,,,13,,,,,,OSI Electronics excess. MFR: ITT,,,,,,
,UC2843D,Texas Instruments,,26,,,,,,OSI Electronics excess.,,,,,,
,194D225X9025E2T,,,27,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,MBR2535CT,On Semiconductor,,125,,,,,,OSI Electronics excess.,,,,,,
,MBR1645,,,49,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,T0-18-05,,,609,,,,,,OSI Electronics excess. MFR: BIVAR,,,,,,
,S3JB-13 -F,Diodes Inc,,76,,,,,,OSI Electronics excess.,,,,,,
,EEUFC1E222,Panasonic,,75,,,,,,OSI Electronics excess.,,,,,,
,39-28-1123,Molex LLC,,68,,,,,,OSI Electronics excess.,,,,,,
,SMBJ13A,,,32,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,593002B03400,,,20,,,,,,OSI Electronics excess. MFR: AAVID,,,,,,
,0451005.MR,Littelfuse Inc,,22,,,,,,OSI Electronics excess.,,,,,,
,1.5KE220A,Littelfuse Inc,,9,,,,,,OSI Electronics excess.,,,,,,
,IEC-TO-220V-18,,,96,,,,,,OSI Electronics excess. MFR: RICHO,,,,,,
,RK73H2BT9761F,Koa Speer,,65,,,,,,OSI Electronics excess.,,,,,,
,BYV28-100-TAP,,,9,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,NREJL471M25V10X12.5F,,,25,,,,,,OSI Electronics excess. MFR: NIC,,,,,,
,TIP42CG,,,5,,,,,,OSI Electronics excess. MFR: ON,,,,,,
,476CKR050M,,,14,,,,,,OSI Electronics excess. MFR: CORNELLDUB,,,,,,
,5-146280-2,,,67,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,CF1/4C4R3J,Koa Speer,,327,,,,,,OSI Electronics excess.,,,,,,
,FMP300JT-73-150K,Yageo,,4,,,,,,OSI Electronics excess.,,,,,,
,RK73B2HTTE104J,,,9,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,RK73H2BT3741F,Koa Speer,,54,,,,,,OSI Electronics excess.,,,,,,
,XC3S1400A-4FGG484C,Xilinx,,448,,,,,,OSI Electronics excess.,,,,,,
,R5F1007EANA#40,Renesas,,106496,,,,,,OSI Electronics excess.,,,,,,
,4-520448-2,,,12619,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,DRV8212PDSGR,Texas Instruments,,322,,,,,,OSI Electronics excess.,,,,,,
,ISOW7842DWE,Texas Instruments,,2318,,,,,,OSI Electronics excess.,,,,,,
,ITS41K0SMENHUMA1,Infineon,,378,,,,,,OSI Electronics excess.,,,,,,
,SOT-DIV23LF-02-5002-2502-FA,,,39,,,,,,OSI Electronics excess. MFR: TTELEC,,,,,,
,RK73H1JTTD1743F,,,3027,,,,,,OSI Electronics excess. MFR: KOASPEER,,,,,,
,RK73H1JTTD3321F,,,706,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,RC0603FR-0710K5L,Yageo,,2730,,,,,,OSI Electronics excess.,,,,,,
,PRC1206T TC10 1.130K 0.05%,,,1547,,,,,,OSI Electronics excess. MFR: PRECISIONR,,,,,,
,PRC1206T TC10 W 6.980K 0.05%,,,4212,,,,,,OSI Electronics excess. MFR: PRECISIONR,,,,,,
,RNCF1206ATT59K0,,,3031,,,,,,OSI Electronics excess. MFR: SEI,,,,,,
,RK73H2ATTD8R66F,Koa Speer,,414,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-079K09L,Yageo,,1379,,,,,,OSI Electronics excess.,,,,,,
,CC0603KRX7R7BB104,Yageo,,171,,,,,,OSI Electronics excess.,,,,,,
,C0603C182K5RAC,Kemet Electronics Corp,,543,,,,,,OSI Electronics excess.,,,,,,
,C0805C104K3RAC7800,Kemet Electronics Corp,,263,,,,,,OSI Electronics excess.,,,,,,
,T510X477K006ATE030,Kemet Electronics Corp,,56,,,,,,OSI Electronics excess.,,,,,,
,TAJB475K020RNJ,Avx Corp,,805,,,,,,OSI Electronics excess.,,,,,,
,293D225X9020B2TE3,,,242,,,,,,OSI Electronics excess. MFR: VISHAY/SPR,,,,,,
,HZ0805E601R-10,,,4086,,,,,,OSI Electronics excess. MFR: LAIRD,,,,,,
,ADC081S101CIMF/NOPB,Texas Instruments,,52,,,,,,OSI Electronics excess.,,,,,,
,AD977ARZ-REEL,Analog Devices Inc,,204,,,,,,OSI Electronics excess.,,,,,,
,MC68HC705C8ACFNE,NXP Semiconductor,,488,,,,,,OSI Electronics excess.,,,,,,
,"TC7W74FU,LF",,,402,,,,,,OSI Electronics excess. MFR: TOSHIBA,,,,,,
,SFMC-104-01-S-D-K-TR,Samtec Inc,,170,,,,,,OSI Electronics excess.,,,,,,
,SFMC-105-01-S-D-P-TR,Samtec Inc,,106,,,,,,OSI Electronics excess.,,,,,,
,SPX5205M5-L/TR,,,364,,,,,,OSI Electronics excess. MFR: MAXLINEAR,,,,,,
,MIC5205-3.3YM5TR,Microchip Technology Inc,,105,,,,,,OSI Electronics excess.,,,,,,
,LM2937IMPX-5.0/NOPB,,,69,,,,,,OSI Electronics excess. MFR: TEXAS INST,,,,,,
,TLC2252AIDR,Texas Instruments,,60,,,,,,OSI Electronics excess.,,,,,,
,TL032CDR,Texas Instruments,,62,,,,,,OSI Electronics excess.,,,,,,
,ATS040SM-1,,,217,,,,,,OSI Electronics excess. MFR: CTS,,,,,,
,AE1413CB1844,,,365,,,,,,OSI Electronics excess. MFR: ANATECH_ELECTRONICS,,,,,,
,XFGM-3050KPGSR-P3,,,3006,,,,,,OSI Electronics excess. MFR: FUJIKURA,,,,,,
,CF2637R 1.413GHZ,,,153,,,,,,OSI Electronics excess. MFR: MTRONPTI,,,,,,
,X6SD437.5-X9-4CC,,,243,,,,,,OSI Electronics excess. MFR: LARK,,,,,,
,MSP430F5659IZCAR,Texas Instruments,,2435,,,,,,OSI Electronics excess.,,,,,,
,ROS-426-1+,,,260,,,,,,OSI Electronics excess. MFR: MINICIRCUI,,,,,,
,MAX1834EUT+T,,,2410,,,,,,OSI Electronics excess. MFR: ANALOG DEV,,,,,,
,HJK-461H-1+,,,694,,,,,,OSI Electronics excess. MFR: MINICIRCUI,,,,,,
,PVT4FW4SS331,,,313,,,,,,OSI Electronics excess. MFR: E-SWITCH,,,,,,
,X6SD605-X6-4CC,,,619,,,,,,OSI Electronics excess. MFR: LARK,,,,,,
,TPS61080DRCT,Texas Instruments,,3338,,,,,,OSI Electronics excess.,,,,,,
,DS1816R-10+T&R,,,1196,,,,,,OSI Electronics excess. MFR: ANALOG DEV,,,,,,
,25LC1024-I/SM,Microchip Technology Inc,,1245,,,,,,OSI Electronics excess.,,,,,,
,MP04264,,,604,,,,,,OSI Electronics excess. MFR: GOLLEDGE,,,,,,
,OPA2333AIDGKR,Texas Instruments,,1524,,,,,,OSI Electronics excess.,,,,,,
,CVCO55CC-0775-0800,,,40,,,,,,OSI Electronics excess. MFR: CRYSTEK,,,,,,
,MDSR-7-10-15,,,2368,,,,,,OSI Electronics excess. MFR: HAMLIN,,,,,,
,CVCO55CC-0805-0815,,,38,,,,,,OSI Electronics excess. MFR: CRYSTEK,,,,,,
,533091870,Molex LLC,,2034,,,,,,OSI Electronics excess.,,,,,,
,TPS73150DBVR,Texas Instruments,,2530,,,,,,OSI Electronics excess.,,,,,,
,861V509ER6,,,107,,,,,,OSI Electronics excess. MFR: WINCHESTER,,,,,,
,GRM32ER71H475KA88K,Murata,,8026,,,,,,OSI Electronics excess.,,,,,,
,742792796,Wuerth Elektronik,,9396,,,,,,OSI Electronics excess.,,,,,,
,B17015-ADDS2SN-19.20000,,,90,,,,,,OSI Electronics excess. MFR: BOMAR,,,,,,
,YFF18AC1E223MT0Y0N,TDK Corp,,2980,,,,,,OSI Electronics excess.,,,,,,
,LQW15AN47NJ00,Murata,,9154,,,,,,OSI Electronics excess.,,,,,,
,22100,,,21,,,,,,OSI Electronics excess. MFR: SCHOTT ELE,,,,,,
,QSCF500Q0R3A1GV001T,,,9382,,,,,,OSI Electronics excess. MFR: JOHANSON D,,,,,,
,NIS6350MT2TXG,On Semiconductor,,820,,,,,,OSI Electronics excess.,,,,,,
,S29JL032J70TFI020,Cypress Semiconductor Corp,,6,,,,,,OSI Electronics excess.,,,,,,
,TPS73133DBVR,Texas Instruments,,1044,,,,,,OSI Electronics excess.,,,,,,
,WSL0805R0300FEA18,,,1734,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,2744555577,,,468,,,,,,OSI Electronics excess. MFR: FAIR-RITE,,,,,,
,TPS61081DRCR,Texas Instruments,,147,,,,,,OSI Electronics excess.,,,,,,
,KQ0805TTE27NG,,,1375,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,TA1906A,,,92,,,,,,OSI Electronics excess. MFR: TAI SAW TE,,,,,,
,BFU530AR,NXP Semiconductor,,739,,,,,,OSI Electronics excess.,,,,,,
,2016L260/24MR,Littelfuse Inc,,1403,,,,,,OSI Electronics excess.,,,,,,
,DF13G-2630SCFA,Hirose Electric,,6221,,,,,,OSI Electronics excess.,,,,,,
,FDFNYD2-250,,,793,,,,,,OSI Electronics excess. MFR: K S TERMIN,,,,,,
,LP2985AIM5-5.0/NOPB,Texas Instruments,,573,,,,,,OSI Electronics excess.,,,,,,
,DF13-4S-1.25C,Hirose Electric,,2448,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07390KL,Yageo,,2036,,,,,,OSI Electronics excess.,,,,,,
,2053410206,Molex LLC,,446,,,,,,OSI Electronics excess.,,,,,,
,TAJA476K004RNJ,Avx Corp,,3502,,,,,,OSI Electronics excess.,,,,,,
,KQ0603TTE6N8G,,,1863,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,SBA-2-14+,,,40,,,,,,OSI Electronics excess. MFR: MINICIRCUI,,,,,,
,LFCN-900+,,,127,,,,,,OSI Electronics excess. MFR: MINICIRCUI,,,,,,
,0603CS-39NXGLW,Coilcraft Inc,,139,,,,,,OSI Electronics excess.,,,,,,
,AS04004 PR-R,,,34,,,,,,OSI Electronics excess. MFR: PUI,,,,,,
,ERA-2SM+,,,100,,,,,,OSI Electronics excess. MFR: MINICIRCUI,,,,,,
,3313J-1-102E,Bourns Inc,,51,,,,,,OSI Electronics excess.,,,,,,
,FDC637BNZ,,,7416,,,,,,OSI Electronics excess. MFR: ON,,,,,,
,LRC-LR2512LF-01-R050-FT,,,488,,,,,,OSI Electronics excess. MFR: TTELEC,,,,,,
,DF13-5S-1.25C,Hirose Electric,,1700,,,,,,OSI Electronics excess.,,,,,,
,SZP6SMB6.8AT3G,,,1520,,,,,,OSI Electronics excess. MFR: LITTLEFUSE,,,,,,
,LQG15HS39NJ02D,Murata,,8248,,,,,,OSI Electronics excess.,,,,,,
,CSTCR4M00G53-R0,Murata,,284,,,,,,OSI Electronics excess.,,,,,,
,LQG15HS68NJ02D,Murata,,8110,,,,,,OSI Electronics excess.,,,,,,
,GRM1555C1H5R0BA01D,Murata,,4470,,,,,,OSI Electronics excess.,,,,,,
,0603CS-15NXGLW,Coilcraft Inc,,414,,,,,,OSI Electronics excess.,,,,,,
,3049 RD005,,,1489,,,,,,OSI Electronics excess. MFR: ALPHA WIRE,,,,,,
,LQG15HS47NJ02D,Murata,,8160,,,,,,OSI Electronics excess.,,,,,,
,TAJA106K006RNJ,Avx Corp,,1068,,,,,,OSI Electronics excess.,,,,,,
,MSP430F5172IRSBR,Texas Instruments,,33,,,,,,OSI Electronics excess.,,,,,,
,39-00-0022,Molex LLC,,667,,,,,,OSI Electronics excess.,,,,,,
,KGM15BR71A224JT,Avx Corp,,2436,,,,,,OSI Electronics excess.,,,,,,
,UMT3904T106,Rohm,,2000,,,,,,OSI Electronics excess.,,,,,,
,BAT54-7-F,,,4577,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,MIC4690YM,Microchip Technology Inc,,29,,,,,,OSI Electronics excess.,,,,,,
,5853 RD005,,,21.25,,,,,,OSI Electronics excess. MFR: ALPHA WIRE,,,,,,
,0603CS-3N3XGLU,Coilcraft Inc,,67,,,,,,OSI Electronics excess.,,,,,,
,LFCN-400+,,,114,,,,,,OSI Electronics excess. MFR: MINICIRCUI,,,,,,
,6807-SL-DSA-0892,,,487,,,,,,OSI Electronics excess. MFR: EASITRONIC,,,,,,
,08-52-0123,Molex LLC,,750,,,,,,OSI Electronics excess.,,,,,,
,MMBTA56-7-F,,,1623,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,LQG15HS10NJ02,Murata,,8276,,,,,,OSI Electronics excess.,,,,,,
,GJM1555C1H1R2WB01D,Murata,,2954,,,,,,OSI Electronics excess.,,,,,,
,GRM1555C1H3R6BZ01,Murata,,7931,,,,,,OSI Electronics excess.,,,,,,
,550-2208F,,,70,,,,,,OSI Electronics excess. MFR: DIALIGHT,,,,,,
,LQH43CN100K03L,Murata,,421,,,,,,OSI Electronics excess.,,,,,,
,C0402C189C5GAC,Kemet Electronics Corp,,6724,,,,,,OSI Electronics excess.,,,,,,
,KQ0603TTE18NG,,,515,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,C0603C104Z3VACTU,Kemet Electronics Corp,,4000,,,,,,OSI Electronics excess.,,,,,,
,RK73H1ETTP8250F,Koa Speer,,14293,,,,,,OSI Electronics excess.,,,,,,
,0603CS-5N6XGLW,Coilcraft Inc,,66,,,,,,OSI Electronics excess.,,,,,,
,RK73H1ETTP5760F,,,9504,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,MFP 221 N,,,79,,,,,,OSI Electronics excess. MFR: KNITTER_SWITCH,,,,,,
,RK73H1ETTP75R0F,,,4299,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,0603CS-12NXGLW,Coilcraft Inc,,40,,,,,,OSI Electronics excess.,,,,,,
,KGM21AR71E105KU,Avx Corp,,836,,,,,,OSI Electronics excess.,,,,,,
,BUMP-037,,,685,,,,,,OSI Electronics excess. MFR: COFFER,,,,,,
,0603CS-7N5XGLW,Coilcraft Inc,,336,,,,,,OSI Electronics excess.,,,,,,
,3365/16,,,2290,,,,,,OSI Electronics excess. MFR: 3M,,,,,,
,CRCW040211R8FKED,,,32395,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,BUMP-036,,,820,,,,,,OSI Electronics excess. MFR: COFFER,,,,,,
,3075 WH005,,,848,,,,,,OSI Electronics excess. MFR: ALPHA,,,,,,
,3075 BK005,,,831,,,,,,OSI Electronics excess. MFR: ALPHA,,,,,,
,3048 RD005,,,410,,,,,,OSI Electronics excess. MFR: ALPHA WIRE,,,,,,
,LP3985IM5-2.8/NOPB,Texas Instruments,,65,,,,,,OSI Electronics excess.,,,,,,
,UVK105CH2R2JW-F,,,422,,,,,,OSI Electronics excess. MFR: TAIYOYUDEN,,,,,,
,50058-8000,Molex LLC,,860,,,,,,OSI Electronics excess.,,,,,,
,KGM05AR71C123KH,Avx Corp,,5354,,,,,,OSI Electronics excess.,,,,,,
,SFH6343T,,,259,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,04025A3R3JAT2A,,,108,,,,,,OSI Electronics excess. MFR: KYOCERA_AVX,,,,,,
,RK73H1ETTP3323F,Koa Speer,,11198,,,,,,OSI Electronics excess.,,,,,,
,C0402C279C5GAC,Kemet Electronics Corp,,3061,,,,,,OSI Electronics excess.,,,,,,
,7023N,,,10907,,,,,,OSI Electronics excess. MFR: TENNSURE,,,,,,
,0603B473K160CT,Walsin Technology Corp,,3607,,,,,,OSI Electronics excess.,,,,,,
,3077 GN/YELLW,,,968,,,,,,OSI Electronics excess. MFR: ALPHA WIRE,,,,,,
,RK73H2BTTD30R1F,,,3743,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,TPSD106M035R0300,Avx Corp,,29,,,,,,OSI Electronics excess.,,,,,,
,C0603C471J5GACTU,Kemet Electronics Corp,,3321,,,,,,OSI Electronics excess.,,,,,,
,NTR10B2490CTRF,,,102,,,,,,OSI Electronics excess. MFR: NIC,,,,,,
,ERJ-2RKF2151X,Panasonic,,18423,,,,,,OSI Electronics excess.,,,,,,
,500798001,Molex LLC,,400,,,,,,OSI Electronics excess.,,,,,,
,50079-8000,Molex LLC,,50,,,,,,OSI Electronics excess.,,,,,,
,CL21A475KAQNNNG,Samsung,,331,,,,,,OSI Electronics excess.,,,,,,
,CRCW040247R5FKED,,,6028,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,RK73H2BTTD27R4F,Koa Speer,,1065,,,,,,OSI Electronics excess.,,,,,,
,RK73H1ETTP2R21F,,,14457,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,RK73H1ETTP1103F,Koa Speer,,5220,,,,,,OSI Electronics excess.,,,,,,
,PMEG6010CEGWX,Nexperia,,360,,,,,,OSI Electronics excess.,,,,,,
,RK73H1ETTP1742F,Koa Speer,,3266,,,,,,OSI Electronics excess.,,,,,,
,2053425028,Molex LLC,,100,,,,,,OSI Electronics excess.,,,,,,
,0805ZD225KAT2A,Avx Corp,,178,,,,,,OSI Electronics excess.,,,,,,
,RK73H1ETTP2153F,Koa Speer,,3076,,,,,,OSI Electronics excess.,,,,,,
,BSS123LT1G,On Semiconductor,,779,,,,,,OSI Electronics excess.,,,,,,
,CRCW06035R11FNEA,,,1730,,,,,,OSI Electronics excess. MFR: VISHAY/DAL,,,,,,
,RK73H2ATTD2431F,,,760,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,511030500,Molex LLC,,13,,,,,,OSI Electronics excess.,,,,,,
,GMC10CG1R0B100NT,,,2302,,,,,,OSI Electronics excess. MFR: CAL-CHIP,,,,,,
,KGM15ACG1H330GT,Avx Corp,,290,,,,,,OSI Electronics excess.,,,,,,
,RK73H1ETTP53R6F,,,9569,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,3049 BK005,,,125,,,,,,OSI Electronics excess. MFR: ALPHA WIRE,,,,,,
,RK73H1ETTP6042F,,,4288,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,RK73H2BTTD1000F,,,332,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,ILBB0805ER121V,,,337,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,KGM21AR71C474KU,Avx Corp,,112,,,,,,OSI Electronics excess.,,,,,,
,9985-010100,,,1072,,,,,,OSI Electronics excess. MFR: BELDEN,,,,,,
,RK73H1ETTP3242F,Koa Speer,,1406,,,,,,OSI Electronics excess.,,,,,,
,9985-002100,,,1058,,,,,,OSI Electronics excess. MFR: BELDEN,,,,,,
,BC847BLT1G (ROHS),On Semiconductor,,1034,,,,,,OSI Electronics excess.,,,,,,
,GJM1555C1H3R6CB01D,Murata,,222,,,,,,OSI Electronics excess.,,,,,,
,RK73H1ETTP1100F,,,5514,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,1230990,,,78,,,,,,OSI Electronics excess. MFR: FARNELL,,,,,,
,RK73H1JTTD51R1F,Koa Speer,,3318,,,,,,OSI Electronics excess.,,,,,,
,RK73H1JTTD3921F,,,3220,,,,,,OSI Electronics excess. MFR: KOASPEER,,,,,,
,LQG15HS1N3S02D,Murata,,110,,,,,,OSI Electronics excess.,,,,,,
,CRCW0603442RFKEA,,,130,,,,,,OSI Electronics excess. MFR: VISHAY/DAL,,,,,,
,RK73H1JTTD1502F,Koa Speer,,2423,,,,,,OSI Electronics excess.,,,,,,
,C0402C104Z4VAC7867,Kemet Electronics Corp,,8282,,,,,,OSI Electronics excess.,,,,,,
,GRM21BR60J106KE19L,Murata,,82,,,,,,OSI Electronics excess.,,,,,,
,RK73H2BTTD3010F,Koa Speer,,216,,,,,,OSI Electronics excess.,,,,,,
,BUSS 30,,,717.103,,,,,,OSI Electronics excess. MFR: AWC,,,,,,
,RK73H1ETTP4992F,,,777,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,CRCW0603392RFKEA,,,885,,,,,,OSI Electronics excess. MFR: VISHAY/DAL,,,,,,
,RK73B1ETTP331J,,,80,,,,,,OSI Electronics excess. MFR: KOASPEER,,,,,,
,BFC233920104,,,24,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,502R30W681KV3ESC,,,141,,,,,,OSI Electronics excess. MFR: JOHANSON,,,,,,
,C0805C104K5RACAUTO,Kemet Electronics Corp,,897,,,,,,OSI Electronics excess.,,,,,,
,SST3.5/1K,,,50,,,,,,OSI Electronics excess. MFR: BELFUSE,,,,,,
,105450-0101,Molex LLC,,260,,,,,,OSI Electronics excess.,,,,,,
,TPS25810RVCR,,,18,,,,,,OSI Electronics excess. MFR: TEXAS,,,,,,
,TPS2513ADBV,Texas Instruments,,17,,,,,,OSI Electronics excess.,,,,,,
,TPS2556DRB,Texas Instruments,,14,,,,,,OSI Electronics excess.,,,,,,
,NRC10F5492TRF,,,3711,,,,,,OSI Electronics excess. MFR: NIC,,,,,,
,RC2012F6192CS,Samsung,,167,,,,,,OSI Electronics excess.,,,,,,
,SCK08102LGY009,,,224,,,,,,OSI Electronics excess. MFR: THINKING,,,,,,
,EN6337QI,Intel Corp,,1662,,,,,,OSI Electronics excess.,,,,,,
,EN63A0QI,Intel Corp,,362,,,,,,OSI Electronics excess.,,,,,,
,EP53F8QI,Intel Corp,,1408,,,,,,OSI Electronics excess.,,,,,,
,EN6362QI,Altera,,1500,,,,,,OSI Electronics excess.,,,,,,
,ST25R3916-AQWT,,,16000,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,3.22,,
