MPN,Original MPN,Manufacturer,Customer Program,Demand Qty,Life Cycle Status,MPN Risk,BOM Line Risk,Current Projected Stock,Current Stock Levels,Current Min Lead Days,Current Max Lead Days,Current Report Date,In Astute Stock,Astute Stock Qty,All Customer Programs
"IS25LQ040B-JNLE","IS25LQ040B-JNLE","ISSI","INGETEAM BOM Health Analysis",4000,"OBS","HIGH","HIGH",0,"",92,280,"12/24/2025","NO",,"Axiom PPV | INGETEAM BOM Health Analysis"
"IS25LQ040B-JNLE","IS25LQ040B-JNLE","ISSI","INGETEAM BOM Health Analysis",4000,"OBS","HIGH","HIGH",0,"",92,280,"8/20/2025","NO",,"Axiom PPV | INGETEAM BOM Health Analysis"
"IS25LQ040B-JNLE","IS25LQ040B-JNLE","ISSI","INGETEAM BOM Health Analysis",4000,"OBS","HIGH","HIGH",0,"None",92,280,"9/4/2025","NO",,"Axiom PPV | INGETEAM BOM Health Analysis"
"IS42S16320B-7TLI","IS42S16320B7TLI","ISSI","Wabtec - 2025 Requirements",216,"OBS","HIGH","LOW",0,"",,,"12/9/2025","NO",,"Axiom PPV | INGETEAM BOM Health Analysis"
"IS42S16320B-7TLI","IS42S16320B7TLI","ISSI","Wabtec - 2025 Requirements",2916,"OBS","HIGH","LOW",0,"",,,"12/9/2025","NO",,"Wabtec - 2025 Requirements"
"IS42S16320D-7TLI","IS42S16320D-7TLI","","Wabtec - 2025 Requirements",3200,"OBS","HIGH","HIGH",0,"None",42,42,"5/6/2025","NO",,"Wabtec - 2025 Requirements"
"IS42S16320D-7TLI","IS42S16320D7TLI","","Wabtec - 2025 Requirements",216,"OBS","HIGH","LOW",0,"None",42,42,"5/6/2025","NO",,"Wabtec - 2025 Requirements"
"IS42S16320D-7TLI","IS42S16320D7TLI","","Wabtec - 2025 Requirements",2916,"OBS","HIGH","LOW",0,"None",42,42,"5/6/2025","NO",,"Wabtec - 2025 Requirements"
"IS42S32400F-6BLI","IS42S32400F-6BLI","","Kitron - Husq 2025 - USD",144586,"OBS","HIGH","LOW",0,"",42,42,"9/3/2025","NO",,"Wabtec - 2025 Requirements"
"IS42S32400F-6BLI","IS42S32400F-6BLI","","RFQ",100000,"OBS","HIGH","LOW",0,"",42,42,"9/5/2025","NO",,"Kitron - Husq 2025 - USD | RFQ"
"IS42S32400F-6BLI-TR","IS42S32400F-6BLI-TR","","Kitron - Husq 2025 - USD",144586,"OBS","HIGH","LOW",0,"",42,42,"10/22/2025","NO",,"Kitron - Husq 2025 - USD | RFQ"
"IS42S32400F-6BLI-TR","IS42S32400F-6BLI-TR","","RFQ",100000,"OBS","HIGH","LOW",0,"",42,42,"10/17/2025","NO",,"Kitron - Husq 2025 - USD | RFQ"
"IS45S32200L-6TLA2","IS45S32200L-6TLA2","","Wabtec - 2025 Requirements",431,"OBS","HIGH","HIGH",0,"",66,70,"7/8/2025","NO",,"Kitron - Husq 2025 - USD | RFQ"
"IS45S32400F-6BLA2","IS45S32400F6BLA2","","DE OT RFQ 2024",18,"OBS","HIGH","HIGH",0,"",66,70,"11/5/2025","NO",,"Wabtec - 2025 Requirements"
"IS61C1024AL-12JLI-TR","IS61C1024AL-12JLI-TR","INTEGRATED SILICON SOLUTION / ISSI","Wabtec - 2025 Requirements",6316,"OBS","HIGH","HIGH",0,"",66,66,"1/13/2026","NO",,"DE OT RFQ 2024"
"IS61LV256AL-10JLI-TR","IS61LV256AL-10JLI-TR","","Cardiotek - 2020 06008V02R03",1,"OBS","HIGH","HIGH",0,"",66,70,"9/17/2025","NO",,"Wabtec - 2025 Requirements"
"IS64LV25616AL-12TLA3","IS64LV25616AL-12TLA3","ISSI","Wabtec - 2025 Requirements",7983,"OBS","HIGH","HIGH",0,"",84,98,"11/25/2025","NO",,"Cardiotek - 2020 06008V02R03"
"ISL29035IROZ-T7","ISL29035IROZ-T7","RENESAS","288-SIGN-061224",27123,"OBS","HIGH","HIGH",0,"None",358,358,"2/14/2025","NO",,"Wabtec - 2025 Requirements"
"ISL3159EIBZ-T7A","ISL3159EIBZ-T7A","Renesas Electronics Corporation","Wabtec - 2025 Requirements",2120,"OBS","HIGH","HIGH",0,"",252,252,"10/7/2025","NO",,"288-SIGN-061224"
"ISL3179EFUZ","ISL3179EFUZ","Renesas Electronics Corporation","Complete Obsolescence Management (MBDACOMM2024)",1000,"OBS","HIGH","HIGH",0,"",358,364,"11/19/2025","NO",,"Wabtec - 2025 Requirements"
"ISL54053IHZ-T","ISL54053IHZT","Renesas Electronics","DE Customer Quotes - USD",587,"OBS","HIGH","HIGH",0,"",126,134,"8/26/2025","NO",,"Complete Obsolescence Management (MBDACOMM2024)"
"ISL54053IHZ-T","ISL54053IHZT","Renesas Electronics","DE OT RFQ 2024",1000,"OBS","HIGH","HIGH",0,"",126,134,"8/27/2025","NO",,"DE Customer Quotes - USD | DE OT RFQ 2024"
"ISL54053IHZ-T","ISL54053IHZT","Renesas Electronics Corporation","DE Customer Quotes - USD",587,"OBS","HIGH","HIGH",0,"None",126,134,"10/6/2025","NO",,"DE Customer Quotes - USD | DE OT RFQ 2024"
"ISL54053IHZ-T","ISL54053IHZT","Renesas Electronics Corporation","DE OT RFQ 2024",1000,"OBS","HIGH","HIGH",0,"",126,134,"11/6/2025","NO",,"DE Customer Quotes - USD | DE OT RFQ 2024"
"ISL59885ISZ","ISL59885ISZ","Renesas Electronics Corporation","AMS Neve - V2 18.06.2025",10000,"OBS","HIGH","HIGH",0,"",252,252,"1/1/2026","NO",,"DE Customer Quotes - USD | DE OT RFQ 2024"
"ISL59885ISZ","ISL59885ISZ","Renesas Electronics Corporation","AMS Neve - V2 18.06.2025",10000,"OBS","HIGH","HIGH",0,"",252,252,"9/18/2025","NO",,"AMS Neve - V2 18.06.2025"
"ISL8205MIRZ-T7A","ISL8205MIRZ-T7A","Renesas","MKS Instruments - RFQ May 2025 - Priority 1",100,"OBS","HIGH","HIGH",0,"",,,"11/25/2025","NO",,"AMS Neve - V2 18.06.2025"
"ISPLSI 1032E-70LTI","ISPLSI1032E70LTI","Lattice Semiconductor","DE OT RFQ 2024",23000,"OBS","HIGH","HIGH",0,"",56,56,"11/6/2025","NO",,"MKS Instruments - RFQ May 2025 - Priority 1"
"ISPPAC-CLK5610AV-01TN48C","ispPAC-CLK5610AV-01TN48C","Lattice Semiconductor","AMS Neve - V2 18.06.2025",10000,"OBS","HIGH","HIGH",0,"",,,"11/20/2025","NO",,"DE OT RFQ 2024"
"ITA6V5B1","ITA6V5B1","STMicroelectronics","Wabtec - 2025 Requirements",632,"OBS","HIGH","HIGH",0,"None",182,182,"5/27/2025","NO",,"AMS Neve - V2 18.06.2025"
"JANTX2N4858","JANTX2N4858","Microchip Technology","BAE Rochester - EST0512",30,"OBS","HIGH","HIGH",0,"",245,693,"6/16/2025","NO",,"Wabtec - 2025 Requirements"
"JANTX2N4858","JANTX2N4858","Microchip Technology","BAE Rochester - EST0512",30,"OBS","HIGH","HIGH",0,"",693,693,"7/14/2025","NO",,"BAE Rochester - EST0512"
"JL82599ES S R1VN","JL82599ES S R1VN","Intel","CRFS - PBA0181-A03.1",1,"OBS","HIGH","HIGH",0,"",15,693,"7/4/2025","NO",,"BAE Rochester - EST0512"
"JL82599ES S R1VN","JL82599ES S R1VN","Intel","CRFS - PBA0181-A03.1",1,"OBS","HIGH","HIGH",0,"",42,665,"9/26/2025","NO",,"CRFS - PBA0181-A03.1"
"JL82599ES S R1VN","JL82599ES S R1VN","Intel","CRFS - PBA0181-A03.1",1,"OBS","HIGH","HIGH",0,"",665,693,"10/10/2025","NO",,"CRFS - PBA0181-A03.1"
"KA78L05ADTF","KA78L05ADTF","ON Semiconductor","RFQ 26.02.2025",15000,"OBS","HIGH","LOW",0,"None",147,147,"5/21/2025","NO",,"CRFS - PBA0181-A03.1"
"KGM55CR72A106MV","KGM55CR72A106MV","KYOCERA AVX","Sanmina - XSpotBuy - E59 - 20250505",9324,"OBS","HIGH","HIGH",0,"",,,"12/2/2025","NO",,"RFQ 26.02.2025"
"KGM55CR72A106MV","KGM55CR72A106MV","KYOCERA AVX","Sanmina - XSpotBuy - E59 - 20250602",5324,"OBS","HIGH","HIGH",0,"",,,"12/3/2025","NO",,"Sanmina - XSpotBuy - E59 - 20250505 | Sanmina - XSpotBuy - E59 - 20250602 | Sanmina PPV - 20250407"
"KGM55CR72A106MV","KGM55CR72A106MV","KYOCERA AVX","Sanmina PPV - 20250407",4284,"OBS","HIGH","HIGH",0,"",,,"12/3/2025","NO",,"Sanmina - XSpotBuy - E59 - 20250505 | Sanmina - XSpotBuy - E59 - 20250602 | Sanmina PPV - 20250407"
"KST42MTF","KST42MTF","ONSEMI","Electronics - Semiconductors and Passives",59143,"OBS","HIGH","HIGH",0,"",187,225,"11/26/2025","NO",,"Sanmina - XSpotBuy - E59 - 20250505 | Sanmina - XSpotBuy - E59 - 20250602 | Sanmina PPV - 20250407"
"L0805R101MPWRT","L0805R101MPWRT","KEMET","BEA - Component Annual Usage",29103,"OBS","HIGH","LOW",0,"",364,364,"11/21/2025","NO",,"Electronics - Semiconductors and Passives"
"L1210R101MDWIT","L1210R101MDWIT","Kemet","BEA - Component Annual Usage",291342,"OBS","HIGH","LOW",0,"",274,364,"11/21/2025","NO",,"BEA - Component Annual Usage"
"L2726","L2726","STMicroelectronics","AMS Neve - V2 18.06.2025",10000,"OBS","HIGH","HIGH",0,"",78,84,"7/17/2025","NO",,"BEA - Component Annual Usage"
"L3GD20HTR","L3GD20HTR","STMicroelectronics","BEA - Component Annual Usage",46098,"OBS","HIGH","HIGH",0,"",112,253,"1/16/2026","NO",,"AMS Neve - V2 18.06.2025"
"L3GD20HTR","L3GD20HTR","STMicroelectronics","BEA - Component Annual Usage",46098,"OBS","HIGH","HIGH",0,"",112,253,"6/27/2025","NO",,"BEA - Component Annual Usage"
"L6924D","L6924D","STMicroelectronics","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",378,378,"9/11/2025","NO",,"BEA - Component Annual Usage"
"L6924D","L6924D","STMicroelectronics","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",378,378,"9/11/2025","NO",,"Altium Library IC Components - HR Smith"
"L7113YC","L-7113YC","Kingbright","MKS Instruments - RFQ May 2025 - Priority 1",100,"OBS","HIGH","HIGH",0,"",84,84,"9/9/2025","NO",,"Altium Library IC Components - HR Smith"
"L78L05ABD","STML78L05ABD","STMICROELECTRONICS","Electronics - Semiconductors and Passives",78617,"OBS","HIGH","HIGH",0,"",49,148,"9/17/2025","NO",,"MKS Instruments - RFQ May 2025 - Priority 1"
"L78M05ACDT","L78M05ACDT","STMicroelectronics","Electronics - Semiconductors and Passives",4107,"OBS","HIGH","HIGH",0,"",,,"7/16/2025","NO",,"Electronics - Semiconductors and Passives"
"L78S05CV","L78S05CV","STMicroelectronics","Saab Seaeye - Tender",59,"OBS","HIGH","HIGH",0,"",274,693,"1/1/2026","NO",,"Electronics - Semiconductors and Passives"
"L78S10CV","L78S10CV","STMicroelectronics","Wabtec - 2025 Requirements",1000,"OBS","HIGH","HIGH",0,"",274,693,"8/26/2025","NO",,"Saab Seaeye - Tender"
"L78S10CV","L78S10CV","STMicroelectronics","Wabtec - 2025 Requirements",1000,"OBS","HIGH","HIGH",0,"",693,693,"12/2/2025","NO",,"Wabtec - 2025 Requirements"
"LAN9500I-ABZJ","LAN9500I-ABZJ","Microchip Technology","INGETEAM BOM Health Analysis",6000,"OBS","HIGH","HIGH",0,"None",63,63,"9/4/2025","NO",,"Wabtec - 2025 Requirements"
"LB1938FA-BH","LB1938FA-BH","ONSEMI","Bid 2814",600,"OBS","HIGH","HIGH",0,"",140,141,"8/15/2025","NO",,"INGETEAM BOM Health Analysis"
"LD05-23B12R2","LD05-23B12R2","","Rich J -Switchee",50000,"NRND","HIGH","HIGH",0,"None",,,"2/17/2025","NO",,"Bid 2814"
"LD29150PT50R","LD29150PT50R","STMicroelectronics","OT RFQ 27.01.2025 - 17.03.2025",7500,"OBS","HIGH","HIGH",0,"",274,274,"12/29/2025","NO",,"Rich J -Switchee"
"LF156H/883","LF156H/883","Texas Instruments","Wabtec - 2025  Requirements",149,"OBS","HIGH","LOW",0,"None",84,126,"4/22/2025","NO",,"OT RFQ 27.01.2025 - 17.03.2025"
"LF156H/883","LF156H/883","Texas Instruments","Wabtec - 2025 Requirements",149,"OBS","HIGH","LOW",0,"",126,126,"9/30/2025","NO",,"Wabtec - 2025  Requirements | Wabtec - 2025 Requirements"
"LF198H/883","LF198H883","Texas Instruments","DE Customer Quotes - USD",100,"OBS","HIGH","HIGH",0,"None",126,126,"6/3/2025","NO",,"Wabtec - 2025  Requirements | Wabtec - 2025 Requirements"
"LF198H/883","LF198H883","Texas Instruments","DE Customer Quotes - USD",100,"OBS","HIGH","HIGH",0,"None",126,126,"6/3/2025","NO",,"DE Customer Quotes - USD"
"LFTVXO009912","LFTVXO009912","IQD FREQUENCY PRODUCTS","0023-FGM",178,"NRND","HIGH","HIGH",0,"",126,193,"12/24/2025","NO",,"DE Customer Quotes - USD"
"LFTVXO009912","LFTVXO009912","IQD FREQUENCY PRODUCTS","Atel - RFQ",24,"NRND","HIGH","HIGH",0,"",126,193,"12/19/2025","NO",,"0023-FGM | Atel - RFQ"
"LIS2HH12","LIS2HH12","STMicroelectronics","HWM Component Tender File",56652,"OBS","HIGH","HIGH",0,"None",,,"4/29/2025","NO",,"0023-FGM | Atel - RFQ"
"LIS331HH","LIS331HH","STMicroelectronics","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",182,182,"6/26/2025","NO",,"HWM Component Tender File"
"LIS331HH","LIS331HH","STMicroelectronics","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",182,182,"6/26/2025","NO",,"Altium Library IC Components - HR Smith"
"LIS3LV02DL","LIS3LV02DL","STMicroelectronics","Wabtec - 2025  Requirements",100,"OBS","HIGH","HIGH",0,"None",182,253,"4/22/2025","NO",,"Altium Library IC Components - HR Smith"
"LIS3LV02DL","LIS3LV02DL","STMicroelectronics","Wabtec - 2025 Requirements",100,"OBS","HIGH","HIGH",0,"",182,253,"7/15/2025","NO",,"Wabtec - 2025  Requirements | Wabtec - 2025 Requirements"
"LM1086CS-3.3","LM1086CS-3.3","Texas Instruments","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",392,392,"7/17/2025","NO",,"Wabtec - 2025  Requirements | Wabtec - 2025 Requirements"
"LM1086CS-3.3","LM1086CS-3.3","Texas Instruments","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",392,392,"7/17/2025","NO",,"Altium Library IC Components - HR Smith"
"LM1086IT-ADJ","LM1086IT-ADJ","Texas Instruments","Wabtec - 2025 Requirements",133,"OBS","HIGH","HIGH",0,"None",,,"5/13/2025","NO",,"Altium Library IC Components - HR Smith"
"LM1086IT-ADJ","LM1086IT-ADJ","Texas Instruments","Wabtec - 2025 Requirements",256,"OBS","HIGH","HIGH",0,"None",,,"5/13/2025","NO",,"Wabtec - 2025 Requirements"
"LM1117IMP-ADJ","LM1117IMP-ADJ","Texas Instruments","Advanced Project Tender - Actives",188,"OBS","HIGH","HIGH",0,"None",98,98,"5/22/2025","NO",,"Wabtec - 2025 Requirements"
"LM1117IMP-ADJ","LM1117IMP-ADJ","Texas Instruments","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"None",98,98,"5/22/2025","NO",,"Advanced Project Tender - Actives | Altium Library IC Components - HR Smith"
"LM1117IMP-ADJ","LM1117IMP-ADJ","Texas Instruments","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"None",98,98,"5/22/2025","NO",,"Advanced Project Tender - Actives | Altium Library IC Components - HR Smith"
"LM117HVH","LM117HVH","Texas Instruments","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",140,140,"1/8/2026","NO",,"Advanced Project Tender - Actives | Altium Library IC Components - HR Smith"
"LM117HVH","LM117HVH","Texas Instruments","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",140,140,"1/8/2026","NO",,"Altium Library IC Components - HR Smith"
"LM117HVH","LM117HVH","Texas Instruments","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",140,140,"12/4/2025","NO",,"Altium Library IC Components - HR Smith"
"LM117HVH","LM117HVH","Texas Instruments","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",140,140,"12/4/2025","NO",,"Altium Library IC Components - HR Smith"
"LM117HVH","LM117HVH","Texas Instruments","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",140,373,"7/3/2025","NO",,"Altium Library IC Components - HR Smith"
"LM117HVH","LM117HVH","Texas Instruments","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",140,373,"7/3/2025","NO",,"Altium Library IC Components - HR Smith"
"LM219D","LM219D","STMicroelectronics","Wabtec - 2025 Requirements",2500,"OBS","HIGH","HIGH",0,"",148,148,"12/30/2025","NO",,"Altium Library IC Components - HR Smith"
"LM219D","LM219D","STMicroelectronics","Wabtec - 2025 Requirements",7500,"OBS","HIGH","HIGH",0,"",148,148,"12/30/2025","NO",,"Wabtec - 2025 Requirements"
"LM258AD","LM 258 AD","STMicroelectronics","Wabtec - 2025 Requirements",2500,"OBS","HIGH","HIGH",0,"",42,42,"10/7/2025","NO",,"Wabtec - 2025 Requirements"
"LM2842XMK-ADJL","LM2842XMK-ADJL","Texas Instruments","Wabtec - 2025 Requirements",9000,"OBS","HIGH","HIGH",0,"",,,"11/18/2025","NO",,"Wabtec - 2025 Requirements"
"LM285DR-2-5","LM285DR-2-5","Texas Instruments","BOM Health Request 03.12.2024",1000,"OBS","HIGH","LOW",,"Tier 5",42,42,"9/10/2025","NO",,"Wabtec - 2025 Requirements"
"LM285DR-2-5","LM285DR-2-5","Texas Instruments","BOM Health Request 03.12.2024",1000,"OBS","HIGH","LOW",0,"",42,42,"10/1/2025","NO",,"BOM Health Request 03.12.2024"
"LM2902DG","LM2902DG","ONSEMI","Altium Library IC Components",1000,"OBS","HIGH","HIGH",0,"None",64,64,"2/14/2025","NO",,"BOM Health Request 03.12.2024"
"LM2902DG","LM2902DG","ONSEMI","Altium Library IC Components",1000,"OBS","HIGH","HIGH",0,"None",64,64,"2/14/2025","NO",,"Altium Library IC Components | Altium Library IC Components - HR Smith"
"LM2902DG","LM2902DG","onsemi","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",49,64,"11/13/2025","NO",,"Altium Library IC Components | Altium Library IC Components - HR Smith"
"LM2902DG","LM2902DG","onsemi","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",49,64,"11/13/2025","NO",,"Altium Library IC Components | Altium Library IC Components - HR Smith"
"LM2903DG4","LM2903DG4","Texas Instruments","Wabtec - 2025 Requirements",15000,"OBS","HIGH","UNK",0,"",245,245,"6/17/2025","NO",,"Altium Library IC Components | Altium Library IC Components - HR Smith"
"LM2903N","LM2903N","STMicroelectronics","Wabtec - 2025 Requirements",100,"OBS","HIGH","HIGH",0,"",28,106,"10/7/2025","NO",,"Wabtec - 2025 Requirements"
"LM2903N","LM2903N","Texas Instruments","Wabtec - 2025 Requirements",214,"OBS","HIGH","HIGH",0,"",28,106,"10/7/2025","NO",,"Wabtec - 2025 Requirements"
"LM293AD","LM293AD","Texas Instruments","Elite - RFQ 2890",700,"OBS","HIGH","HIGH",0,"",,,"12/3/2025","NO",,"Wabtec - 2025 Requirements"
"LM310H","LM310H","Texas Instruments","DE Customer Quotes - USD",0,"OBS","HIGH","HIGH",0,"",,,"6/17/2025","NO",,"Elite - RFQ 2890"
"LM317D2T","LM317D2T","onsemi","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",78,78,"6/19/2025","NO",,"DE Customer Quotes - USD"
"LM317D2T","LM317D2T","onsemi","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",78,78,"6/19/2025","NO",,"Altium Library IC Components - HR Smith"
"LM317HVT","LM317HVT","onsemi / Fairchild","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"None",,,"5/29/2025","NO",,"Altium Library IC Components - HR Smith"
"LM317HVT","LM317HVT","onsemi / Fairchild","Sonardyne Master Active Part List",1000,"OBS","HIGH","HIGH",0,"None",,,"3/17/2025","NO",,"Altium Library IC Components - HR Smith | Sonardyne Master Active Part List"
"LM317HVT","LM317HVT","onsemi / Fairchild","Sonardyne Master Active Part List",1000,"OBS","HIGH","HIGH",0,"None",,,"6/2/2025","NO",,"Altium Library IC Components - HR Smith | Sonardyne Master Active Part List"
"LM317LM","LM317LM","onsemi","Edinburgh Instruments - Final Master BOM",1,"OBS","HIGH","HIGH",,"Tier 4",42,315,"6/26/2025","NO",,"Altium Library IC Components - HR Smith | Sonardyne Master Active Part List"
"LM317LM","LM317LM","onsemi","Edinburgh Instruments - Final Master BOM",1,"OBS","HIGH","HIGH",0,"",42,315,"9/25/2025","NO",,"Edinburgh Instruments - Final Master BOM | Edinburgh Instruments - Master BOM List"
"LM317LM","LM317LM","onsemi","Edinburgh Instruments - Master BOM List",1,"OBS","HIGH","HIGH",,"Tier 4",42,315,"6/30/2025","NO",,"Edinburgh Instruments - Final Master BOM | Edinburgh Instruments - Master BOM List"
"LM317LM","LM317LM","onsemi","Edinburgh Instruments - Master BOM List",1,"OBS","HIGH","HIGH",,"Tier 4",42,315,"6/30/2025","NO",,"Edinburgh Instruments - Final Master BOM | Edinburgh Instruments - Master BOM List"
"LM317LM","LM317LM","onsemi","Edinburgh Instruments - Master BOM List",1,"OBS","HIGH","HIGH",0,"",42,315,"9/29/2025","NO",,"Edinburgh Instruments - Final Master BOM | Edinburgh Instruments - Master BOM List"
"LM317LM","LM317LM","onsemi","Edinburgh Instruments - Master BOM List",1,"OBS","HIGH","HIGH",0,"",42,315,"9/29/2025","NO",,"Edinburgh Instruments - Final Master BOM | Edinburgh Instruments - Master BOM List"
"LM317LM","LM317LM","onsemi","Edinburgh Instruments - Master BOM List",2,"OBS","HIGH","HIGH",,"Tier 4",42,315,"6/30/2025","NO",,"Edinburgh Instruments - Final Master BOM | Edinburgh Instruments - Master BOM List"
"LM317LM","LM317LM","onsemi","Edinburgh Instruments - Master BOM List",2,"OBS","HIGH","HIGH",,"Tier 4",42,315,"6/30/2025","NO",,"Edinburgh Instruments - Final Master BOM | Edinburgh Instruments - Master BOM List"
"LM317LM","LM317LM","onsemi","Edinburgh Instruments - Master BOM List",2,"OBS","HIGH","HIGH",0,"",42,315,"9/29/2025","NO",,"Edinburgh Instruments - Final Master BOM | Edinburgh Instruments - Master BOM List"
"LM317LM","LM317LM","onsemi","Edinburgh Instruments - Master BOM List",2,"OBS","HIGH","HIGH",0,"",42,315,"9/29/2025","NO",,"Edinburgh Instruments - Final Master BOM | Edinburgh Instruments - Master BOM List"
"LM324MT","LM324MT","Texas Instruments","Connor Solutions - QCS2604 - IMV Imaging - Exapad",100,"OBS","HIGH","HIGH",0,"",70,70,"10/14/2025","NO",,"Edinburgh Instruments - Final Master BOM | Edinburgh Instruments - Master BOM List"
"LM337BD2TG","LM337BD2TG","ONSEMI","Wabtec - 2025 Requirements",10000,"OBS","HIGH","HIGH",0,"",36,36,"11/25/2025","NO",,"Connor Solutions - QCS2604 - IMV Imaging - Exapad"
"LM340T-12","LM340T-12","Texas Instruments","Sonardyne Master Active Part List ",1000,"OBS","HIGH","HIGH",0,"",42,42,"6/16/2025","NO",,"Wabtec - 2025 Requirements"
"LM3410XMFLEDEV","LM3410XMF","Texas Instruments","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",70,70,"10/2/2025","NO",,"Sonardyne Master Active Part List "
"LM3410XMFLEDEV","LM3410XMF","Texas Instruments","Altium Library IC Components - HR Smith",1000,"OBS","HIGH","HIGH",0,"",70,70,"10/2/2025","NO",,"Altium Library IC Components - HR Smith | HR Smith - BOM Check - PLB A | HR Smith - BOM Health and ADAPT"
"LM3410XMFLEDEV","LM3410XMF","Texas Instruments","HR Smith - BOM Check - PLB A",1,"OBS","HIGH","HIGH",0,"",70,70,"10/2/2025","NO",,"Altium Library IC Components - HR Smith | HR Smith - BOM Check - PLB A | HR Smith - BOM Health and ADAPT"
"LM3410XMFLEDEV","LM3410XMF","Texas Instruments","HR Smith - BOM Health and ADAPT",2000,"OBS","HIGH","HIGH",0,"",70,70,"10/2/2025","NO",,"Altium Library IC Components - HR Smith | HR Smith - BOM Check - PLB A | HR Smith - BOM Health and ADAPT"
"LM3490IM5-3.3/NOPB","LM3490IM5-3.3/NOPB","Texas Instruments","Chk inv- MArine",150,"OBS","HIGH","HIGH",0,"",77,77,"10/16/2025","NO",,"Altium Library IC Components - HR Smith | HR Smith - BOM Check - PLB A | HR Smith - BOM Health and ADAPT"
"LM3914N-1/NOPB","LM3914N-1/NOPB","Texas Instruments","AMS Neve - V2 18.06.2025",10000,"OBS","HIGH","HIGH",0,"",63,63,"10/2/2025","NO",,"Chk inv- MArine"
"LM3914V","LM3914V","Texas Instruments","Halo BOM health check",120,"OBS","HIGH","HIGH",0,"None",42,42,"4/18/2025","NO",,"AMS Neve - V2 18.06.2025"
"LM3914V/NOPB","LM3914V/NOPB","Texas Instruments","Halo BOM health check",120,"OBS","HIGH","HIGH",0,"",126,253,"8/29/2025","NO",,"Halo BOM health check"
"LM4040AIM3-5.0","LM4040AIM3-5.0","Texas Instruments","Wabtec - 2025 Requirement",100,"OBS","HIGH","HIGH",0,"None",182,182,"1/4/2025","NO",,"Halo BOM health check"
"LM4120AIM5-3.3/NOPB","LM4120AIM533NOPB","Texas Instruments","DE Customer Quotes - USD",10000,"OBS","HIGH","HIGH",0,"",42,42,"8/26/2025","NO",,"Wabtec - 2025 Requirement"
"LM4120AIM5-4.1/NOPB","LM4120AIM5-4.1/NOPB","Texas Instruments","Wabtec - 2025 Requirements",686,"OBS","HIGH","HIGH",0,"None",42,42,"5/13/2025","NO",,"DE Customer Quotes - USD"
